"tweet_id","text","label"
"710580218113728514","@USER01 (1/2) If you aren't seeing the bonus, please log out, log back in, click My Account,  then Profile","0"
"877872768276156416","#EnjoyTheGo With @USER01 &amp; @USER02 in the Streets of #NYC! #ad <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"689301829444698116","Is the Adult Male Virgin Society’s Last Taboo?: Can we talk about how man's worth is not really related to his... <em>URL01 Removed</em>","0"
"832785350095364097","Democratic super PAC launches ad campaign to promote town halls <em>URL01 Removed</em> via @USER01","0"
"774056722923032578","@USER01 Yep. For what it's worth, I have never had a job that used math either. #LifeofDad","0"
"740957891797090304","@USER01 Hi there! You can find Pampers coupons here: <em>URL01 Removed</em> ","0"
"868455573376946177","Tooth Fairy Refuses to Enter A Messy Bedroom <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"781295054199500800","#ad Speaking of nighttime cafecitos! Share your LIVE pic with your cafecito! No more #DairyEnvy","0"
"931249324041924608","Small town local politics, &amp; of course, romance!
<em>URL01 Removed</em>

@USER02 <em>URL02 Removed</em> #ASMSG…","0"
"776140070994653184","All regularly-priced resale clothing, size newborn-18 months, will be 50% off for this special 2 day sale at... <em>URL01 Removed</em>","0"
"887395862422450177","If you have sporty kids, you can sign them up to be @USER01 #UANextCanada ambassadors!! <em>URL01 Removed</em> #ad #TakeYourSpot","0"
"971778287772028928","Hoping for a raise? Check out these tips for how to ask and receive! <em>URL01 Removed</em> #ad #thinkthin... <em>URL02 Removed</em>","0"
"845245825748013056","March Competition for Mums #Pbloggers #Win #Competition <em>URL01 Removed</em> #pbloggers #parents","0"
"877526528753631233","What looks, feels &amp; fits like real underwear? Give your LO confidence to #pottytrain with Pampers Easy Ups, the 2017 BNPA winner! <em>URL01 Removed</em>","0"
"963173980575289346","Unilever to Facebook and Google: Clean up 'swamp' or we'll pull ads <em>URL01 Removed</em> via @USER01","0"
"831986457145438209","New @USER01 ad has a powerful message for kids about what really makes us beautiful. <em>URL01 Removed</em> #LoveYourself <em>URL02 Removed</em>","0"
"718126193250279424","It's #NoHousework Day! Relax with #PampersRewards. Enter TWBA187432FGE16 by 4/10 for 5 pts. <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"688880995135668224","You honestly think this is the whole chore chart?? Click here for more:  <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"952246640089460736","This is when it's worth it to live in a place where the air hurts your face.  <em>URL01 Removed</em>","0"
"784373720139853824","Good luck out there today, friends—remember, it's almost the weekend! Which for parents, of course, just means... <em>URL01 Removed</em>","0"
"897543738762723328","10 Tips For Busy Moms – Save Time and Energy <em>URL01 Removed</em> #ad @USER02 @USER03","0"
"964648690907566080","★BACK IN STOCK★
. #PawPattrol Toddler Red &amp; Black Hooded Jogging Suit  Avaliable in size 3T and 4T #ad <em>URL01 Removed</em>","0"
"786675550819614720","6 Things to Painlessly Cut from Your Budget to Save Money <em>URL01 Removed</em> via @USER01","0"
"729415618139578368","Clinton and Trump are Examples of a Country not Worth Saving: Hillary Clinton and Donald Trump will both be d... <em>URL01 Removed</em>","0"
"790759514966339585","I just spent the last hour watching @USER01 videos and now I want one! For the kids, of course...","0"
"976873928403628032","These are worth every single retweet they ever got. <em>URL01 Removed</em>","0"
"779403231361400834","Always tighten the harness until snug. #CityDads #BritaxSafety #ad <em>URL01 Removed</em>","0"
"743945827165544448","Part 3: THE MOMENT OF TRUTH. (It took hours to make but it's worth it.) <em>URL01 Removed</em>","0"
"933358092611457024","The latest The Canadian Dads Daily! <em>URL01 Removed</em> Thanks to @USER01 @USER02 #ad #canada150","0"
"953807060570865669","The latest From The MaMas Weekly! <em>URL01 Removed</em> Thanks to @USER01 @USER02 @USER03 #ad #recipe","0"
"928102348723023872","Relationships Aren't Easy. But They're Worth It <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"702259606748323841","@USER01 @USER02 yes it very epic! It a great story! They both will never forget.","0"
"885570235008528384","A7: To save time, pre-scoop ice cream into cupcake tins and then stick back into the freezer until it's time to serve! #CA…","0"
"749611196660195328","ToughTested Electronics Are Amazingly Durable! @USER01 #ad #toughtested <em>URL01 Removed</em>","0"
"777282237486161920","That's a lot of money. How can you get some? #ad <em>URL01 Removed</em>  @USER01 <em>URL02 Removed</em>","0"
"1003694964214202375","Satisfy your cravings in a balanced way with these - <em>URL01 Removed</em> - #Ad #HaveaThink @USER02 <em>URL02 Removed</em>","0"
"689657911518334976","Yum! This Panera broccoli cheddar soup from @USER01 To Save sounds amazing! <em>URL01 Removed</em>","0"
"943970499951984645","Am I the only one who found the @USER02 #naughtyelf ads funny? Get a grip Twitter.","0"
"798862191017558016","7 genius ways to save this Christmas <em>URL01 Removed</em>","0"
"918960197732794368","Bahaha! It’s worth the ride, I’m tellin ya! #ThorRagnarokEvent <em>URL01 Removed</em>","0"
"826540817003212804","#BoyScouts reverse their 100-year-old rule on #transgender kids... and of course people are flipping out: <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"848127894912159746","Of course!  <em>URL01 Removed</em>","0"
"907664722308280325","What an amazing #giveaway! <em>URL01 Removed</em>","0"
"824980309057818626","It would only cost each American $1.37 a year to save @USER01 but that might not be enough. <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"684073724341927936","No snow, no problem! This toy will save you... <em>URL01 Removed</em> #babycenterblog | <em>URL02 Removed</em> <em>URL03 Removed</em>","0"
"780667039350272000","Mate Helping Mate. Gus Worland is on a mission to save Aussie men - <em>URL01 Removed</em> @USER01","0"
"902331285535895552","Definitely worth it ❤ <em>URL01 Removed</em>","0"
"987144903128788992","Hey guys, if your wife is talking to you and she’s furious, stop eating. Trust me just stop. It may save your marriage or your life.","0"
"796916651111411712","@USER01 Of course the number grows each year. That's why we have these conversations.","0"
"712488102774890496","@USER01 @USER02 @USER03 such a worthy cause! Great to see so many influential Aussies trying to save Chloe! @USER04","0"
"826411238682931202","WIN one of two copies of WE SING and two microphones for PS4: perfect for your little performer! #win #competition <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"812689842752602112","Still worth it? Yes. Still painful. Also yes.

(via Tara Wood) <em>URL01 Removed</em>","0"
"705796554238590976","How do you get your kids in the kitchen? Share with us &amp; tag #14DayChallenge to enter to #win some sweet @USER02 swag! <em>URL01 Removed</em>","0"
"820761268533530624","Do you have a shy #child? Click here ~&gt;&gt; <em>URL01 Removed</em> #DadLife #DadsMatter <em>URL02 Removed</em>","0"
"796886445667422209","Siempre a la mano! Always handy! #ViveWonderful #ad @USER02 <em>URL01 Removed</em>","0"
"918277909248446465","The latest From The MaMas Weekly! <em>URL01 Removed</em> Thanks to @USER01 @USER02 @USER03 #ad #halloween","0"
"882222980071395328","It took two years to let go, but was so worth it. <em>URL01 Removed</em>","0"
"717163873707536385","@USER01 @USER02 @USER03 @USER04 @USER05 @USER06 that is epic awesome","0"
"919201375430610944","Of course you are! Who wouldn’t??? #ThorAir #LokiAir #ThorRagnarokEvent <em>URL01 Removed</em>","0"
"878277050708119552","Be the #coolmom and let them draw on their bike helmet!  I bet they'd want to wear it then! AD <em>URL01 Removed</em> htt…","0"
"866104691737931777","@USER01 Only treatment w/ insulin. By say and reposting otherwise is dangerous and as fake as those click bate links on the bottom of sites","0"
"863480488027185155","With entrepreneurs reaching celebrity status nowadays, this is a question worth asking. <em>URL01 Removed</em>","0"
"923273753693507596","#KevinFeige responds to that line from #SpidermanHomecoming that had bloggers up in arms. #ThorRagnarokEvent #ad https:…","0"
"755707272299483136","The Little Gym - A Gym For Kids #ad <em>URL01 Removed</em> via @USER01","0"
"972225855115075585","I don't know what it is either, but it was on sale.","0"
"772593973122695172","Ask Dr Justin: Why don't you like rewards charts? <em>URL01 Removed</em>","0"
"959879761333047301","I See Me! On Valentine’s Day @USER01 #ad <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"713773101218041857","Knowing How Males and Females Communicate Can Save Your Relationship: Why do men and women communicate differe... <em>URL01 Removed</em>","0"
"906770855010734080","I'm too old to be staying up until 3AM, but tonight it was totally worth it!  #BSUvsWSU #GoCougs #Pac12AfterDark","0"
"730465503731273728","@USER01 yes it would be epic!!","0"
"981533291546316800","@USER01 You should still be able to enter those!","0"
"720377363138088960","Mix &amp; Match affordable Spring clothing for kids @USER01 AD <em>URL01 Removed</em> #MixAndMatchValue #Garanimals <em>URL02 Removed</em>","0"
"964612895953866753",".@USER01 President's Day sale includes deep discounts on diapers! <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"781181611551387649","Toy ad uses Beyoncé song to smash gender stereotypes <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"851261684710653952","@USER01 Seriously that's the hardest part of being true middle class. Earn enough for rent (that's sky high) but can't save enough to buy.","0"
"918186957053857798","Pete Louison tells passes along sage advice to his twenty-something year old kids who are about to enter the... <em>URL01 Removed</em>","0"
"989662947390705665","Your trusty muffin tin has seen you through many a bake sale. But let's switch gears and take it from sweet to savoury with these muffin-shaped recipes. We hope you like frittata! —&gt; <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"969090404498006016","10 ways to save time in the morning <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"836428490425561088","But of course! @USER02 @USER03 @USER04 @USER05 @USER06 #CityDads","0"
"793876333206052864","Today we’ll be learning all about how @USER02 is helping new babies and their families, plus giving away great prizes!…","0"
"738437403094966272","@USER01 But it was totally worth this moment, right?  #PampersTravel","0"
"865634524490735616","Where do doctors buy these pens that click 500 times louder than the average pen?","0"
"919458956262682624","Shout out to @USER01 as she tries to save recess for all kids","0"
"845212347786547200","This might be the most elaborate gender reveal ever (but was it worth all that effort?): <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"906357581307957248","@USER01 Of course.... it's part of the immigration reform right?!","0"
"695666092379754496","Meet Jake Weidmann, the World’s Youngest Master Penman: A young man's quest to save a dying art form.
The post... <em>URL01 Removed</em>","0"
"842115895287812097","@USER01 Jen's rewards would all be prosecco!","0"
"910294335958200320","Q1. How many cups of coffee would you say you drink on an average day? #DadWin #ad *Pls RT*","0"
"831334859171831810","Mum steals $4500 worth of groceries in daring self-serve checkout scam <em>URL01 Removed</em>","0"
"927241833373036544","One of these days I'm going to enter a room the way @USER01 enters the ring and it will be glorious!","0"
"959671558888341504","For trolls, hurting someone gives them sheer happiness and a strong sense of self-worth; they nourish themselves... <em>URL01 Removed</em>","0"
"909084383918919681","This could be yours! Head to Facebook Live &amp; comment to enter: <em>URL01 Removed</em> #PowerUpParenting <em>URL02 Removed</em>","0"
"759127766113525760","@USER01 i Agree save some runs","0"
"771098266989539329","Unfortunate ad placement: cock ring edition. <em>URL01 Removed</em>","0"
"818910495319146496","Membership has rewards! Join our active Chicago dads group! <em>URL01 Removed</em>","0"
"987434745406611456","Time for Autographs!! #ad @USER01 @USER02 @USER03 #GoHollywood @USER04 <em>URL01 Removed</em>","0"
"1006372118882324485","Here's a whole week's worth of real-life math-readiness activities for preschoolers using laundry! @USER01 #30Seconds #math #preschoolers #mathgames #kindergartenreadiness #kindergarten #summerslide <em>URL01 Removed</em>","0"
"823644618197700611","Staying connected to our preteens as they enter adolescence and become more independent may be challenging, but... <em>URL01 Removed</em>","0"
"887819724855365632","Using rewards with kids:
<em>URL01 Removed</em>","0"
"971827639869689857","The latest The DaDa Rocks! Weekly! <em>URL01 Removed</em> Thanks to @USER01 @USER02 @USER03 #ad #tmom","0"
"781291745720070144","RT @USER02 #ad Which of the three recipes by @USER03 will you be trying first? No more #DairyEnvy","0"
"1003277140849233920","Last chance for this low entry linky! #Giveaways #contests #sweeps <em>URL01 Removed</em>","0"
"892815553697640450","Today is apparently #NationalColoringBookDay so I'm giving away some copies of YOU ARE HERE. <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"692152651295952896","Teach My...Young Learning Kit Giveaway - <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"749348948058382336","The Importance of Self-Worth @USER01 #confidence #selfesteem #selfcaresaturday 
<em>URL01 Removed</em>","0"
"989854677629067264","My 3yo has never seen Seinfeld, but he still manages to enter rooms every time like Kramer.","0"
"956568852082692097","Sexual predator Larry Nassar assaults over 150 girls over the course of 30 yrs, sentenced to 175 yrs in prison &amp; men are…","0"
"699265825249873920","Is the Race Worth the Cost (and the Waste)? - <em>URL01 Removed</em>","0"
"719618666107662336","Education is an admirable thing, but it is well to remember from time to time that nothing that is worth knowing can be taught.”","0"
"699708645106458625","@USER01 We are referring to “little one” when we use LO. We like to abbreviate it sometimes to save space!","0"
"837957063787556868","#COMPETITION Enter now for your chance to #WIN @USER01 Dash the Dog or Mason the Mouse &gt; <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"925839428219756544","Freedom is being you without anyone’s permission. In life, there will always be someone who can’t see your worth.... <em>URL01 Removed</em>","0"
"760040803813163008","WATCH: Brave men make human chain to save woman from dangerous flood <em>URL01 Removed</em>","0"
"968664536877158400","@USER01 @USER02 @USER03 I mean, I am now! Save me a cabana! #DreamOfJamaica","0"
"912838834316087296","@USER02 My day today. #InTheKitchenWithDad #ad <em>URL01 Removed</em>","0"
"794692250282422272","Let the festivities begin #BadMomsNightIn #ad <em>URL01 Removed</em>","0"
"857027403045937152","Q3: What does your dream yard look like? #LawnGoals #ad *Pls RT*","0"
"792890180940292096","Taking photos = awesome. Making photo books = totally not. This ad made us legit LOL  —&gt; <em>URL01 Removed</em> @USER01 #momlife <em>URL02 Removed</em>","0"
"713455592833228801","Education is an admirable thing, but it is well to remember from time to time that nothing that is worth knowing can be taught.” ~ Oscar","0"
"895000513900683266","Take a peek at years of connecting w/ kids on the go! @USER01 is sending us #StraightToSchool prepared! #ad
<em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"988222282928721921","@USER01 Naw. That’s playing to her base. She’ll be outcasted from LA &amp; NYC but it’ll be worth it.","0"
"743778772739063808","@USER01 Of course we do! #AquafreshKids","0"
"989569545357742080","The latest The DaDa Rocks! Weekly! <em>URL01 Removed</em> Thanks to @USER01 @USER02 @USER03 #ad #newongstyle","0"
"855601439246299138","How many nostalgic cartoon characters streaming on #Boomerang can you name? #ad <em>URL01 Removed</em> @USER01 <em>URL02 Removed</em>","0"
"687879125600714754","@USER01 mmmm I'll check but I don't think I have passes to giveaway. Usually I'd know by now.","0"
"879897411044474880","Of course you can be a world-class ballerina, honey! In about 2 months. (via Amy Dillon) <em>URL01 Removed</em>","0"
"711254724260052992","So excited about my #SistersHouseParty today! #ad <em>URL01 Removed</em>","0"
"901797603456802817","Ha! I can relate to this all too well, including the @USER02 size stink!  @USER03 #Ad <em>URL01 Removed</em>","0"
"913897732338847744","What a great contest from @USER01 and @USER02 #ad #InTheKitchenWithDad <em>URL01 Removed</em>","0"
"893529260975149056","Doctors Say World's First Twin Growth Charts Will Save Lives <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"722422618985332736","@USER01 Hi there, unfortunately we don't have a Rewards program in Mexico right now. Currently US &amp; Canada in NA.","0"
"864606584013500416","Cuéntale al mundo con orgullo de dónde eres y dónde la estás haciendo. @USER02 #SigueHaciendola #ad <em>URL01 Removed</em>","0"
"984776400719794177","Double Giveaway – Three “Play Smart” Workbooks For Ages 4+! <em>URL01 Removed</em>","0"
"727141303528599553","@USER01 Yes, of course. You can reach of via email here: <em>URL01 Removed</em>","0"
"714639470977531905","Bad*ss 9-year-old takes on obstacle course races designed for adults <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"738999508261044224","Looking forward to #tdnlive16 today. Thanks to @USER01 for sponsoring our goody bags ","0"
"962906638377209857","Double Giveaway - My Little Pony – Friendship Is Magic: Spring Into Friendship DVD! <em>URL01 Removed</em> via @USER02","0"
"925156736276860928","The Sunday Scoop has a bag full of giveaways for you <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"842077785850028033","Who likes to save money? Spring forward with @USER02 this month with a $2 coupon! #PampersCoupons #ad <em>URL01 Removed</em>","0"
"710951979745325056","@USER01 u can any words of inspiration for @USER02 she trying to save recess and seems frustrated as no politicians respond #saverecess","0"
"976464833418801152","#Winners Announced and New #Giveaways Posted For 3/21/2018! <em>URL01 Removed</em> via @USER02","0"
"705103856863211520","A7: After looking at some recent unflattering pictures, we started by having the #Heart2Heart talk with ourselves. #ad @USER01","0"
"800115195725103104","Then again, how much is 5 minutes of silence worth to you? 

(via @USER01 ) <em>URL01 Removed</em>","0"
"974694279808462848","LEARN STEP-BY-STEP HOW TO MAKE MONEY ONLINE TODAY #ad <em>URL01 Removed</em>","0"
"793148044892049408","Family pays tribute to 'Mars Attacks' with epic Halloween costume <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"714950337501605889","Not always easy, but worth aiming for. <em>URL01 Removed</em>","0"
"797076442739855360","Mom’s epic note bans kids from the living room until after #Thanksgiving. <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"996512884703354883","At a football game, of course. <em>URL01 Removed</em>","0"
"951177996899057670","@USER01 They sure are! That expiration date is for your rewards codes.","0"
"730852268661047296","Sometimes working indoors shouldn't be an option. @USER01 #RuggedWifi #ad <em>URL01 Removed</em>","0"
"767377045802381312","Best daily low entry linky out there thanks to @USER01 #contests #sweepstakes #giveaways <em>URL01 Removed</em>","0"
"808820685044912128","Vaginal Seeding: What, why and whether it's worth it <em>URL01 Removed</em>","0"
"818510420923351042","Stop letting media teach girls their self-worth, from @USER01 <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"714810886880231424","5 Easy Ways to Keep Your Bathroom Clean and Organized #Giveaway <em>URL01 Removed</em> via @USER01","0"
"723110045907480576","Considering a gap year? @USER01 on why it's worth it <em>URL01 Removed</em>","0"
"765343071739318272","How to Save Money with Retale <em>URL01 Removed</em> via @USER01","0"
"912830263742353409","Number two: it hurts, but it's worth it <em>URL01 Removed</em>","0"
"872453854348148736","@USER01 @USER02 You can never have enough Pampers!","0"
"893864445914619904","Birth photography is a growing industry, but is it really worth it?","0"
"828530710222872576","Mama Bundle Competition #Win #Pbloggers <em>URL01 Removed</em> #pbloggers #parents","0"
"847222839451242497","@USER01 of course I did!!!","0"
"899591586111254529","Not every #ad uses outdated stereotypes to market products. But it’s so refreshing when they do! #ItSmellsItself <em>URL01 Removed</em>","0"
"790723337576218624","Of course turkey is center stage on Thanksgiving, but side dishes deserve equal time! <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"879395336338407424","Allergy season doesn't have to be terrible when you have @USER01 on your side! <em>URL01 Removed</em> #ad <em>URL02 Removed</em>","0"
"793632255650459648","Absolutely @USER01 Click here for information ~&gt;&gt; <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"775559254270849024","Hey you, there are some things your mechanic wants you to know - #ad <em>URL01 Removed</em>  @USER01 <em>URL02 Removed</em>","0"
"866711759163334657","Like weekday mornings aren't hard enough already without your kids NOT being morning  people - <em>URL01 Removed</em> #ad @USER01 <em>URL02 Removed</em>","0"
"725796394758463489","Mom Proves Stretch Marks Are Sexy as She Recreates Kendall Jenner's Calvin Klein Ad: <em>URL01 Removed</em>","0"
"786282579439783938","Sometimes beginnings can be awkward, but sometimes it's worth persisting... <em>URL01 Removed</em>","0"
"807769597726380032","Introverts unite! From the comfort of our own couches, of course. <em>URL01 Removed</em>","0"
"924856982246268928","The cost of childcare is rising. Is it worth it anymore? Find out what Australians really think: <em>URL01 Removed</em> <em>URL02 Removed</em>","0"
"928077936330018816","A8: This looks about right... #WhatDrivesU #ad <em>URL01 Removed</em>","0"
